YEAR_MONTH;BRICK_CODE;VOLUME;VALUE;MARKET
201907;503;451;407120,88;GLP-1
201907;504;411;402069,06;GLP-1
201907;505;239;231633;GLP-1
201907;506;430;408194,33;GLP-1
201907;507;377;360970,18;GLP-1
201907;508;325;309770,97;GLP-1
201907;601;381;373963,18;GLP-1
201908;101;426;413794,72;GLP-1
201908;102;1002;953834,82;GLP-1
201908;103;277;272625,23;GLP-1
201908;104;394;383679,46;GLP-1
201908;105;548;540935,81;GLP-1
201908;106;1204;1182897,67;GLP-1
201908;107;489;483208,25;GLP-1
201908;108;224;217500,19;GLP-1
201908;109;442;441163,22;GLP-1
201908;110;370;371037,49;GLP-1
201908;111;552;523692,55;GLP-1
201908;112;323;312304,78;GLP-1
201908;113;660;642502,52;GLP-1
201908;114;786;746248,34;GLP-1
201908;115;728;743691,15;GLP-1
201908;116;748;714830,65;GLP-1
201908;201;906;847218,46;GLP-1
201908;202;658;620696,61;GLP-1
201908;203;1339;1254013,43;GLP-1
201908;204;685;625611,68;GLP-1
201908;205;593;557497,98;GLP-1
201908;206;648;610992,13;GLP-1
201908;207;673;643489,22;GLP-1
201908;208;487;472993,2;GLP-1
201908;209;542;507294,23;GLP-1
201908;301;348;329959,82;GLP-1
201908;302;488;462706,63;GLP-1
201908;303;472;454678,51;GLP-1
201908;304;683;658711,39;GLP-1
201908;305;235;229011,12;GLP-1
201908;306;507;498984,62;GLP-1
201908;307;425;384040,81;GLP-1
201908;308;544;485240,83;GLP-1
201908;309;303;273285,17;GLP-1
201908;310;210;191495,77;GLP-1
201908;311;429;389656,34;GLP-1
201908;312;759;758254,27;GLP-1
201908;313;497;455383,47;GLP-1
201908;314;439;409319,27;GLP-1
201908;315;522;476919,74;GLP-1
201908;401;346;343406,69;GLP-1
201908;402;664;619304,98;GLP-1
201908;403;204;205430,09;GLP-1
201908;404;869;834926,27;GLP-1
201908;405;579;538737,36;GLP-1
201908;406;681;624974,79;GLP-1
201908;407;627;587720,52;GLP-1
201908;408;640;602870,62;GLP-1
201908;409;318;288470,84;GLP-1
201908;410;395;370215,12;GLP-1
201908;411;672;597730,14;GLP-1
201908;412;495;476279,08;GLP-1
201908;501;465;430958,9;GLP-1
201908;502;214;199780,17;GLP-1
201908;503;486;440239,91;GLP-1
201908;504;379;356836,4;GLP-1
201908;505;237;210282,76;GLP-1
201908;506;471;440607,76;GLP-1
201908;507;355;332844,24;GLP-1
201908;508;311;287123,29;GLP-1
201908;601;555;515366,68;GLP-1
201909;101;351;322075,65;GLP-1
201909;102;870;833400,67;GLP-1
201909;103;264;275572,96;GLP-1
201909;104;435;462091,36;GLP-1
201909;105;423;421183,38;GLP-1
201909;106;1032;1025373,83;GLP-1
201909;107;336;323692;GLP-1
201909;108;217;218961,76;GLP-1
201909;109;374;336618,41;GLP-1
201909;110;298;289526,62;GLP-1
201909;111;548;508582,02;GLP-1
201909;112;318;307028,97;GLP-1
201909;113;601;555206,49;GLP-1
201909;114;770;728456,38;GLP-1
201909;115;810;853968,15;GLP-1
201909;116;784;746587,52;GLP-1
201909;201;769;722409,15;GLP-1
201909;202;598;576198,93;GLP-1
201909;203;1256;1187426,51;GLP-1
201909;204;675;637327,07;GLP-1
201909;205;453;430019,23;GLP-1
201909;206;674;625286,38;GLP-1
201909;207;629;600845,84;GLP-1
201909;208;425;412540,41;GLP-1
201909;209;450;414935,44;GLP-1
201909;301;338;322330,22;GLP-1
201909;302;486;469270,68;GLP-1
201909;303;446;422765,7;GLP-1
201909;304;564;559977,79;GLP-1
201909;305;236;220766,37;GLP-1
201909;306;441;425125,98;GLP-1
201909;307;456;420706,33;GLP-1
201909;308;517;462437,7;GLP-1
201909;309;303;272979,71;GLP-1
201909;310;202;183953,82;GLP-1
201909;311;373;335310,51;GLP-1
201909;312;720;704417,68;GLP-1
201909;313;441;416394,6;GLP-1
201909;314;382;377353,52;GLP-1
201909;315;472;458313,2;GLP-1
201909;401;350;353520,89;GLP-1
201909;402;630;619307,19;GLP-1
201909;403;205;223057,19;GLP-1
201909;404;839;791674,92;GLP-1
201909;405;585;568826,03;GLP-1
201909;406;669;613596,04;GLP-1
201909;407;528;498075,99;GLP-1
201909;408;627;579331,16;GLP-1
201909;409;245;228417,1;GLP-1
201909;410;414;391870,91;GLP-1
201909;411;539;501800,1;GLP-1
201909;412;440;427171,38;GLP-1
201909;501;418;411138,5;GLP-1
201909;502;208;201308,17;GLP-1
201909;503;441;398389,58;GLP-1
201909;504;350;334601,47;GLP-1
201909;505;179;164072,82;GLP-1
201909;506;388;377998,4;GLP-1
201909;507;298;284877,64;GLP-1
201909;508;246;223461,89;GLP-1
201909;601;381;373713,43;GLP-1
201911;101;416;381351,33;GLP-1
201911;102;882;815969,67;GLP-1
201911;103;277;279001,35;GLP-1
201911;104;342;320585,16;GLP-1
201911;105;530;529398,48;GLP-1
201911;106;1241;1173187,8;GLP-1
201911;107;508;474086,62;GLP-1
201911;108;249;239043,66;GLP-1
201911;109;411;404316,37;GLP-1
201911;110;440;418580,05;GLP-1
201911;111;585;534442,86;GLP-1
201911;112;330;313874,98;GLP-1
201911;113;631;599245,16;GLP-1
201911;114;799;746075,86;GLP-1
201911;115;769;805972,95;GLP-1
201911;116;922;847528,23;GLP-1
201911;201;859;787984,62;GLP-1
201911;202;718;647961,79;GLP-1
201911;203;1243;1123958,81;GLP-1
201911;204;755;680492,61;GLP-1
201911;205;510;459713,96;GLP-1
201911;206;709;654430,55;GLP-1
201911;207;719;658911,49;GLP-1
201911;208;489;461797,09;GLP-1
201911;209;549;485261,03;GLP-1
201911;301;324;308944,26;GLP-1
201911;302;554;523566,41;GLP-1
201911;303;479;445822,09;GLP-1
201911;304;787;806898,4;GLP-1
201911;305;254;226610,05;GLP-1
201911;306;494;454387,24;GLP-1
201911;307;508;447613,14;GLP-1
201911;308;515;449032,68;GLP-1
201911;309;315;281507,38;GLP-1
201911;310;256;232106,56;GLP-1
201911;311;396;348689,71;GLP-1
201911;312;789;742696,21;GLP-1
201911;313;479;441993,5;GLP-1
201911;314;393;350422,47;GLP-1
201911;315;521;480399,13;GLP-1
201911;401;328;312292,27;GLP-1
201911;402;699;660849,09;GLP-1
201911;403;220;212483,32;GLP-1
201911;404;854;787056,19;GLP-1
201911;405;657;630984,99;GLP-1
201911;406;732;649328,52;GLP-1
201911;407;572;523027,62;GLP-1
201911;408;664;602585,16;GLP-1
201911;409;280;244308,76;GLP-1
201911;410;441;410799,15;GLP-1
201911;411;671;620969,81;GLP-1
201911;412;443;409777,73;GLP-1
201911;501;493;440486,26;GLP-1
201911;502;324;343980,11;GLP-1
201911;503;447;398469,73;GLP-1
201911;504;395;363364,75;GLP-1
201911;505;224;213664,26;GLP-1
201911;506;434;417942,58;GLP-1
201911;507;296;276850,06;GLP-1
201911;508;296;258230,21;GLP-1
201911;601;489;449262,58;GLP-1
201912;101;506;460149,61;GLP-1
201912;102;1203;1116628,15;GLP-1
201912;103;352;358497,97;GLP-1
201912;104;527;481462,47;GLP-1
201912;105;608;584518,06;GLP-1
201912;106;1589;1482985,84;GLP-1
201912;107;529;501570,48;GLP-1
201912;108;292;276033,55;GLP-1
201912;109;485;453120,44;GLP-1
201912;110;461;433814,45;GLP-1
201912;111;718;645349,07;GLP-1
201912;112;387;358235,26;GLP-1
201912;113;760;701438,47;GLP-1
201912;114;844;793652,46;GLP-1
201912;115;1100;1258358,25;GLP-1
201912;116;956;869177;GLP-1
201912;201;999;885114,09;GLP-1
201912;202;842;781960,99;GLP-1
201912;203;1508;1371387,88;GLP-1
201912;204;810;738738,66;GLP-1
201912;205;775;708946,67;GLP-1
201912;206;926;843202,66;GLP-1
201912;207;785;714968,46;GLP-1
201912;208;630;608065,62;GLP-1
201912;209;640;575672,38;GLP-1
201912;301;414;388873,92;GLP-1
201912;302;625;584479;GLP-1
201912;303;541;482483,63;GLP-1
201912;304;1003;989079,6;GLP-1
201912;305;356;342451,3;GLP-1
201912;306;559;535986,83;GLP-1
201912;307;634;562820;GLP-1
201912;308;628;557252,37;GLP-1
201912;309;345;299848,18;GLP-1
201912;310;285;257771,55;GLP-1
201912;311;505;446351,16;GLP-1
201912;312;976;939414;GLP-1
201912;313;624;562464,73;GLP-1
201912;314;642;586892,82;GLP-1
201912;315;663;607796,64;GLP-1
201912;401;479;473118,32;GLP-1
201912;402;835;774772,68;GLP-1
201912;403;221;221404,98;GLP-1
201912;404;1209;1119213,02;GLP-1
201912;405;801;762999,27;GLP-1
201912;406;930;845534,49;GLP-1
201912;407;870;792009,12;GLP-1
201912;408;764;702289,39;GLP-1
201912;409;350;323889,76;GLP-1
201912;410;614;569465,35;GLP-1
201912;411;841;756536,09;GLP-1
201912;412;594;553523,29;GLP-1
201912;501;461;408621,07;GLP-1
201912;502;236;215869,76;GLP-1
201912;503;562;491657,66;GLP-1
201912;504;410;383446;GLP-1
201912;505;228;210693,12;GLP-1
201912;506;510;478665,84;GLP-1
201912;507;424;383701,23;GLP-1
201912;508;389;342514,92;GLP-1
201912;601;447;411120,32;GLP-1
202001;101;407;382485,49;GLP-1
202001;102;833;776098,86;GLP-1
202001;103;235;228169,7;GLP-1
202001;104;435;412193,88;GLP-1
202001;105;558;556054,1;GLP-1
202001;106;1223;1173659,03;GLP-1
202001;107;470;438637,54;GLP-1
202001;108;237;230759,61;GLP-1
202001;109;404;389162,08;GLP-1
202001;110;399;378140,67;GLP-1
202001;111;585;534568,12;GLP-1
202001;112;341;318818,22;GLP-1
202001;113;614;559425,24;GLP-1
202001;114;764;699318,99;GLP-1
202001;115;1190;1375309,42;GLP-1
202001;116;999;921518,67;GLP-1
202001;201;891;813731,32;GLP-1
202001;202;764;703040,43;GLP-1
202001;203;1400;1281134,25;GLP-1
202001;204;650;605609,38;GLP-1
202001;205;567;525245,26;GLP-1
202001;206;760;695309,69;GLP-1
202001;207;724;673941,81;GLP-1
202001;208;508;470285,33;GLP-1
202001;209;539;494532,94;GLP-1
202001;301;401;363231,6;GLP-1
202001;302;491;453563,44;GLP-1
202001;303;501;476963,68;GLP-1
202001;304;763;706824,17;GLP-1
202001;305;305;284514,09;GLP-1
202001;306;465;446059,49;GLP-1
202001;307;524;456520,26;GLP-1
202001;308;627;565456,92;GLP-1
202001;309;375;331698,51;GLP-1
202001;310;222;200058,79;GLP-1
202001;311;398;360776,51;GLP-1
202001;312;831;782206,75;GLP-1
202001;313;411;378640,38;GLP-1
202001;314;482;441283,74;GLP-1
202001;315;582;534745,53;GLP-1
202001;401;389;370126,52;GLP-1
202001;402;734;703710,84;GLP-1
202001;403;227;265971,92;GLP-1
202001;404;903;831259,35;GLP-1
202001;405;632;573027,72;GLP-1
202001;406;803;720399,36;GLP-1
202001;407;591;547740,44;GLP-1
202001;408;683;616952,08;GLP-1
202001;409;243;214434,76;GLP-1
202001;410;441;400988,28;GLP-1
202001;411;657;592114,89;GLP-1
202001;412;535;519924,77;GLP-1
202001;501;442;406547,47;GLP-1
202001;502;218;202658,7;GLP-1
202001;503;519;453675,24;GLP-1
202001;504;364;344861,86;GLP-1
202001;505;240;219313,19;GLP-1
202001;506;405;361891,62;GLP-1
202001;507;332;309010,09;GLP-1
202001;508;300;269895,32;GLP-1
202001;601;504;468544,97;GLP-1
202002;101;453;412388,98;GLP-1
202002;102;1056;933036,18;GLP-1
202002;103;310;303679,1;GLP-1
202002;104;422;378860,45;GLP-1
202002;105;543;497976,65;GLP-1
202002;106;1284;1199660,51;GLP-1
202002;107;413;380959,82;GLP-1
202002;108;296;267665,19;GLP-1
202002;109;397;370438,45;GLP-1
202002;110;468;427010,8;GLP-1
202002;111;590;545503,55;GLP-1
202002;112;403;389114,32;GLP-1
202002;113;665;619680,47;GLP-1
202002;114;923;843640,94;GLP-1
202002;115;800;791495,21;GLP-1
202002;116;948;854209,45;GLP-1
202002;201;1122;1000859,59;GLP-1
202002;202;819;730704,09;GLP-1
202002;203;1291;1169590,79;GLP-1
202002;204;772;697104,89;GLP-1
202002;205;630;568972,24;GLP-1
202002;206;795;712483,75;GLP-1
202002;207;788;712370,69;GLP-1
202002;208;522;490796,04;GLP-1
202002;209;558;488385,34;GLP-1
202002;301;434;396547,45;GLP-1
202002;302;615;554023,18;GLP-1
202002;303;481;438732,47;GLP-1
202002;304;792;757179,05;GLP-1
202002;305;350;344815,18;GLP-1
202002;306;574;544110,05;GLP-1
202002;307;548;484792,89;GLP-1
202002;308;586;520650,25;GLP-1
202002;309;323;275798,67;GLP-1
202002;310;274;238206,66;GLP-1
202002;311;391;338067,37;GLP-1
202002;312;858;788572,58;GLP-1
202002;313;492;447784;GLP-1
202002;314;531;475494,53;GLP-1
202002;315;601;532351,87;GLP-1
202002;401;400;367047,32;GLP-1
202002;402;721;669757,03;GLP-1
202002;403;151;144062,91;GLP-1
202002;404;886;810477,67;GLP-1
202002;405;593;554518,42;GLP-1
202002;406;789;698695,63;GLP-1
202002;407;637;568771,16;GLP-1
202002;408;675;604185,01;GLP-1
202002;409;247;223312,78;GLP-1
202002;410;408;372626,97;GLP-1
202002;411;636;561636,3;GLP-1
202002;412;486;445803,63;GLP-1
202002;501;444;395001,45;GLP-1
202002;502;244;264938,27;GLP-1
202002;503;550;479857,62;GLP-1
202002;504;398;367182,01;GLP-1
202002;505;257;239801,14;GLP-1
202002;506;428;384274,1;GLP-1
202002;507;314;278161,05;GLP-1
202002;508;312;267958,76;GLP-1
202002;601;436;400134,64;GLP-1
202003;101;450;364733,88;GLP-1
202003;102;1089;869944,08;GLP-1
202003;103;292;257133,67;GLP-1
202003;104;488;408544,78;GLP-1
202003;105;585;499043,5;GLP-1
202003;106;1368;1127096,38;GLP-1
202003;107;555;455193,82;GLP-1
202003;108;350;280620,69;GLP-1
202003;109;495;414248,37;GLP-1
202003;110;414;356393,26;GLP-1
202003;111;677;571835,63;GLP-1
202003;112;416;351579,26;GLP-1
202003;113;757;639702,87;GLP-1
202003;114;905;772654,37;GLP-1
202003;115;945;830426,12;GLP-1
202003;116;980;789789,27;GLP-1
202003;201;1124;884865,47;GLP-1
202003;202;844;676643,52;GLP-1
202003;203;1493;1200839,96;GLP-1
202003;204;860;683731,55;GLP-1
202003;205;743;587160,54;GLP-1
202003;206;893;719981,66;GLP-1
202003;207;856;682592,08;GLP-1
202003;208;578;491399,03;GLP-1
202003;209;560;438619,9;GLP-1
202003;301;413;328514,45;GLP-1
202003;302;634;517356,67;GLP-1
202003;303;569;450936,66;GLP-1
202003;304;754;640150,07;GLP-1
202003;305;348;285715,5;GLP-1
202003;306;610;510933,8;GLP-1
202003;307;500;382556,74;GLP-1
202003;308;616;479352,73;GLP-1
202003;309;356;267525,98;GLP-1
202003;310;267;228288,87;GLP-1
202003;311;470;380910,35;GLP-1
202003;312;882;777425,53;GLP-1
202003;313;544;442221,35;GLP-1
202003;314;552;436917,97;GLP-1
202003;315;669;545104,17;GLP-1
202003;401;441;371861,27;GLP-1
202003;402;759;646020,75;GLP-1
202003;403;221;222358,15;GLP-1
202003;404;1133;949490,89;GLP-1
202003;405;709;596092,52;GLP-1
202003;406;856;700250,31;GLP-1
202003;407;724;578932,59;GLP-1
202003;408;787;631959,03;GLP-1
202003;409;295;235109,66;GLP-1
202003;410;554;444765,94;GLP-1
202003;411;780;627004,06;GLP-1
202003;412;601;497143,18;GLP-1
202003;501;492;409500,99;GLP-1
202003;502;228;219725,69;GLP-1
202003;503;590;468266,84;GLP-1
202003;504;378;332172,24;GLP-1
202003;505;243;204198,48;GLP-1
202003;506;532;449777,09;GLP-1
202003;507;372;313767,02;GLP-1
202003;508;358;289332,32;GLP-1
202003;601;551;460727,47;GLP-1
202004;101;394;291956,43;GLP-1
202004;102;835;605280,33;GLP-1
202004;103;208;172459,47;GLP-1
202004;104;306;225169,43;GLP-1
202004;105;399;300339,11;GLP-1
202004;106;1172;868819,97;GLP-1
202004;107;376;283974,16;GLP-1
202004;108;213;164899,83;GLP-1
202004;109;373;279986,57;GLP-1
202004;110;352;265431,19;GLP-1
202004;111;503;407327,07;GLP-1
202004;112;255;203991,29;GLP-1
202004;113;560;432857,13;GLP-1
202004;114;719;559159,44;GLP-1
202004;115;763;640032,92;GLP-1
202004;116;698;498061,62;GLP-1
202004;201;777;540843,64;GLP-1
202004;202;716;515234,58;GLP-1
202004;203;1305;978421,59;GLP-1
202004;204;615;435834,78;GLP-1
202004;205;523;377278,37;GLP-1
202004;206;669;463993,8;GLP-1
202004;207;638;456760,86;GLP-1
202004;208;489;385811,64;GLP-1
202004;209;459;314168,63;GLP-1
202004;301;340;268308,5;GLP-1
202004;302;484;371086,66;GLP-1
202004;303;473;348817,48;GLP-1
202004;304;613;482510,26;GLP-1
202004;305;229;180283,73;GLP-1
202004;306;477;367994,14;GLP-1
202004;307;453;329933,72;GLP-1
202004;308;463;330933,69;GLP-1
202004;309;236;170660,59;GLP-1
202004;310;234;179990,57;GLP-1
202004;311;354;258700,43;GLP-1
202004;312;768;597072,82;GLP-1
202004;313;474;349193,74;GLP-1
202004;314;428;301468,13;GLP-1
202004;315;537;391588,25;GLP-1
202004;401;387;293612,79;GLP-1
202004;402;693;567739,25;GLP-1
202004;403;120;121534,95;GLP-1
202004;404;820;651556,43;GLP-1
202004;405;609;485492,68;GLP-1
202004;406;724;549282,39;GLP-1
202004;407;666;491249,64;GLP-1
202004;408;679;508708,9;GLP-1
202004;409;245;193767,25;GLP-1
202004;410;483;383451,9;GLP-1
202004;411;619;473807,12;GLP-1
202004;412;410;318188,55;GLP-1
202004;501;380;303818,98;GLP-1
202004;502;169;129633,31;GLP-1
202004;503;419;302864,12;GLP-1
202004;504;290;272407,84;GLP-1
202004;505;262;218081,39;GLP-1
202004;506;443;381003,18;GLP-1
202004;507;331;282760,13;GLP-1
202004;508;236;192426,37;GLP-1
202004;601;353;302135,52;GLP-1
202005;101;504;380819,53;GLP-1
202005;102;938;677716,2;GLP-1
202005;103;265;207747,27;GLP-1
202005;104;423;303524,46;GLP-1
202005;105;508;396074,62;GLP-1
202005;106;1260;942461,35;GLP-1
202005;107;478;384688,81;GLP-1
202005;108;309;232586,03;GLP-1
202005;109;498;386926,03;GLP-1
202005;110;389;299106,99;GLP-1
202005;111;736;558743,1;GLP-1
202005;112;329;258297,33;GLP-1
202005;113;650;507610,64;GLP-1
202005;114;885;698940,53;GLP-1
202005;115;1145;1126392,02;GLP-1
202005;116;944;709620,6;GLP-1
202005;201;1000;735049,18;GLP-1
202005;202;757;567353,13;GLP-1
202005;203;1394;1046413,5;GLP-1
202005;204;705;514932,52;GLP-1
202005;205;642;462065,65;GLP-1
202005;206;800;590576,03;GLP-1
202005;207;775;591249,99;GLP-1
202005;208;631;509005,36;GLP-1
202005;209;615;470140,22;GLP-1
202005;301;486;383147,62;GLP-1
202005;302;647;495453,08;GLP-1
202005;303;486;367944,55;GLP-1
202005;304;861;678885,51;GLP-1
202005;305;313;243924,02;GLP-1
202005;306;548;420461,45;GLP-1
202005;307;602;437684,53;GLP-1
202005;308;613;445822,42;GLP-1
202005;309;346;263447,6;GLP-1
202005;310;313;235078,42;GLP-1
202005;311;454;358836,96;GLP-1
202005;312;819;623467,61;GLP-1
202005;313;547;418273,99;GLP-1
202005;314;534;382727,14;GLP-1
202005;315;579;430163,81;GLP-1
202005;401;383;295710,78;GLP-1
202005;402;688;573897,23;GLP-1
202005;403;179;140060,38;GLP-1
202005;404;953;746087,94;GLP-1
202005;405;645;512400,76;GLP-1
202005;406;881;677686,33;GLP-1
202005;407;810;579475,69;GLP-1
202005;408;692;514537,05;GLP-1
202005;409;306;235466,49;GLP-1
202005;410;493;374206,67;GLP-1
202005;411;784;593850,63;GLP-1
202005;412;621;489786,72;GLP-1
202005;501;433;344859,81;GLP-1
202005;502;225;188242,59;GLP-1
202005;503;462;342399;GLP-1
202005;504;306;276307,51;GLP-1
202005;505;237;195617,66;GLP-1
202005;506;419;339469,89;GLP-1
202005;507;305;237058,55;GLP-1
202005;508;278;214544,82;GLP-1
202005;601;586;456492,7;GLP-1
202006;101;511;379739,28;GLP-1
202006;102;959;695952,07;GLP-1
202006;103;319;271123,89;GLP-1
202006;104;470;352609,45;GLP-1
202006;105;492;400314,69;GLP-1
202006;106;1372;1029512,18;GLP-1
202006;107;499;397428,59;GLP-1
202006;108;276;203290,91;GLP-1
202006;109;460;358038,67;GLP-1
202006;110;514;390767,19;GLP-1
202006;111;620;476379,34;GLP-1
202006;112;407;317013,57;GLP-1
202006;113;633;491232,09;GLP-1
202006;114;868;674056,21;GLP-1
202006;115;974;767604,7;GLP-1
202006;116;959;721144,88;GLP-1
202006;201;1071;781764,99;GLP-1
202006;202;845;621097,84;GLP-1
202006;203;1628;1221621,16;GLP-1
202006;204;743;535353,28;GLP-1
202006;205;633;463778,58;GLP-1
202006;206;915;662001,89;GLP-1
202006;207;870;645882,64;GLP-1
202006;208;647;505955,39;GLP-1
202006;209;545;390830,24;GLP-1
202006;301;399;315535,51;GLP-1
202006;302;678;517022,73;GLP-1
202006;303;513;381732,78;GLP-1
202006;304;913;688185,47;GLP-1
202006;305;344;259612,14;GLP-1
202006;306;617;477471,34;GLP-1
202006;307;586;425518,58;GLP-1
202006;308;601;426490,62;GLP-1
202006;309;327;235734,29;GLP-1
202006;310;258;197149,68;GLP-1
202006;311;460;344760,28;GLP-1
202006;312;988;740385,55;GLP-1
202006;313;570;418741,74;GLP-1
202006;314;615;446694,33;GLP-1
202006;315;593;439679,91;GLP-1
202006;401;487;390304,43;GLP-1
202006;402;700;556625,51;GLP-1
202006;403;227;204302,6;GLP-1
202006;404;1200;948489,99;GLP-1
202006;405;755;588049,57;GLP-1
202006;406;856;643205,97;GLP-1
202006;407;834;598792,74;GLP-1
202006;408;747;563150,15;GLP-1
202006;409;279;215818,62;GLP-1
202006;410;436;345161,31;GLP-1
202006;411;703;543127,07;GLP-1
202006;412;590;462885,59;GLP-1
202006;501;442;364358,99;GLP-1
202006;502;210;192276,23;GLP-1
202006;503;486;366891,95;GLP-1
202006;504;383;337439,39;GLP-1
202006;505;185;165363,74;GLP-1
202006;506;432;364427,69;GLP-1
202006;507;342;269583,51;GLP-1
202006;508;328;259445,35;GLP-1
202006;601;321;232256,36;GLP-1
201907;101;420;194043,37;New generation insulin in basal
201907;102;1107;462917,56;New generation insulin in basal
201907;103;526;217975,89;New generation insulin in basal
201907;104;527;218111,55;New generation insulin in basal
201907;105;567;234985,84;New generation insulin in basal
201907;106;1198;507891,46;New generation insulin in basal
201907;107;578;236992,02;New generation insulin in basal
201907;108;331;138011,14;New generation insulin in basal
201907;109;387;166105,81;New generation insulin in basal
201907;110;465;207440,4;New generation insulin in basal
201907;111;604;245556,43;New generation insulin in basal
201907;112;472;190214,59;New generation insulin in basal
201907;113;801;313348,19;New generation insulin in basal
201907;114;962;370805,29;New generation insulin in basal
201907;115;1085;459995,69;New generation insulin in basal
201907;116;879;369414,51;New generation insulin in basal
201907;201;1094;442111,1;New generation insulin in basal
201907;202;797;321818,67;New generation insulin in basal
201907;203;1093;457751,58;New generation insulin in basal
201907;204;758;313927;New generation insulin in basal
201907;205;730;311148,8;New generation insulin in basal
201907;206;905;364670,89;New generation insulin in basal
201907;207;782;317296,01;New generation insulin in basal
201907;208;664;276326,55;New generation insulin in basal
201907;209;628;272596,04;New generation insulin in basal
201907;301;582;223436,59;New generation insulin in basal
201907;302;616;248191,7;New generation insulin in basal
201907;303;543;214200,4;New generation insulin in basal
201907;304;902;365118,89;New generation insulin in basal
201907;305;441;177072,99;New generation insulin in basal
201907;306;635;260833,77;New generation insulin in basal
201907;307;694;293279,24;New generation insulin in basal
201907;308;670;276967,38;New generation insulin in basal
201907;309;327;135743,82;New generation insulin in basal
201907;310;467;191229,03;New generation insulin in basal
201907;311;615;259740,78;New generation insulin in basal
201907;312;1184;491701,77;New generation insulin in basal
201907;313;733;285248,65;New generation insulin in basal
201907;314;835;333377,06;New generation insulin in basal
201907;315;776;326748,57;New generation insulin in basal
201907;401;388;160500,83;New generation insulin in basal
201907;402;533;217571,53;New generation insulin in basal
201907;403;342;137006,14;New generation insulin in basal
201907;404;1111;446780,86;New generation insulin in basal
201907;405;985;383259,25;New generation insulin in basal
201907;406;1134;467926,9;New generation insulin in basal
201907;407;676;293645,5;New generation insulin in basal
201907;408;691;286454,71;New generation insulin in basal
201907;409;432;173187,54;New generation insulin in basal
201907;410;528;210452,73;New generation insulin in basal
201907;411;1091;430841,49;New generation insulin in basal
201907;412;743;308726,16;New generation insulin in basal
201907;501;773;301521,67;New generation insulin in basal
201907;502;561;220047,39;New generation insulin in basal
201907;503;757;293466,12;New generation insulin in basal
201907;504;577;229314,83;New generation insulin in basal
201907;505;424;165989,69;New generation insulin in basal
201907;506;680;269281,45;New generation insulin in basal
201907;507;727;293964,39;New generation insulin in basal
201907;508;633;247212,55;New generation insulin in basal
201907;601;259;127660,03;New generation insulin in basal
201908;101;319;150787,82;New generation insulin in basal
201908;102;930;408337,87;New generation insulin in basal
201908;103;383;157822,07;New generation insulin in basal
201908;104;426;180453,68;New generation insulin in basal
201908;105;491;206840,47;New generation insulin in basal
201908;106;1164;510718,46;New generation insulin in basal
201908;107;559;230463,08;New generation insulin in basal
201908;108;223;99074,65;New generation insulin in basal
201908;109;371;172517,53;New generation insulin in basal
201908;110;498;242896,18;New generation insulin in basal
201908;111;579;242693,21;New generation insulin in basal
201908;112;449;185982,43;New generation insulin in basal
201908;113;750;296190,18;New generation insulin in basal
201908;114;937;381675,52;New generation insulin in basal
201908;115;1161;497475,51;New generation insulin in basal
201908;116;731;317898,99;New generation insulin in basal
201908;201;961;393715,31;New generation insulin in basal
201908;202;784;318415,42;New generation insulin in basal
201908;203;1025;435976,56;New generation insulin in basal
201908;204;660;280468,54;New generation insulin in basal
201908;205;690;292163,25;New generation insulin in basal
201908;206;779;317913,36;New generation insulin in basal
201908;207;597;252385,24;New generation insulin in basal
201908;208;592;259910,19;New generation insulin in basal
201908;209;591;258017,02;New generation insulin in basal
201908;301;502;204540,93;New generation insulin in basal
201908;302;594;236757,45;New generation insulin in basal
201908;303;505;204911,79;New generation insulin in basal
201908;304;767;322733,87;New generation insulin in basal
201908;305;378;148869,09;New generation insulin in basal
201908;306;567;241832,09;New generation insulin in basal
201908;307;702;304318,86;New generation insulin in basal
201908;308;569;241727,7;New generation insulin in basal
201908;309;331;134408,6;New generation insulin in basal
201908;310;498;219986,69;New generation insulin in basal
201908;311;589;257467,56;New generation insulin in basal
201908;312;1132;473133,99;New generation insulin in basal
201908;313;755;304634,36;New generation insulin in basal
201908;314;763;308459,54;New generation insulin in basal
201908;315;732;313067,03;New generation insulin in basal
201908;401;334;149749,1;New generation insulin in basal
201908;402;649;273701,25;New generation insulin in basal
201908;403;312;126305,95;New generation insulin in basal
201908;404;980;402578,82;New generation insulin in basal
201908;405;892;357326,26;New generation insulin in basal
201908;406;1088;469567,24;New generation insulin in basal
201908;407;646;291049,01;New generation insulin in basal
201908;408;682;289995,68;New generation insulin in basal
201908;409;392;156562,46;New generation insulin in basal
201908;410;412;164413,77;New generation insulin in basal
201908;411;1094;437558,14;New generation insulin in basal
201908;412;653;285341,25;New generation insulin in basal
201908;501;724;282755,96;New generation insulin in basal
201908;502;508;202708,25;New generation insulin in basal
201908;503;668;267746,38;New generation insulin in basal
201908;504;523;211392,21;New generation insulin in basal
201908;505;346;140659,08;New generation insulin in basal
201908;506;669;265782,18;New generation insulin in basal
201908;507;726;299732,16;New generation insulin in basal
201908;508;601;234689,75;New generation insulin in basal
201908;601;342;171979,3;New generation insulin in basal
201909;101;315;134926,68;New generation insulin in basal
201909;102;808;346381,76;New generation insulin in basal
201909;103;385;170355,07;New generation insulin in basal
201909;104;428;177551,4;New generation insulin in basal
201909;105;498;204704,7;New generation insulin in basal
